samples	BAMQC_TOTALREADS	BAMQC_PAIREDREADS	BAMQC_PROPPAIREDREADS	BAMQC_UNMAPREADS	BAMQC_MATEUNMAPREADS	BAMQC_SECONDARYREADS	BAMQC_QUALFAILREADS	BAMQC_READSONTARGET	BAMQC_READSPERSTARTPOINT	BAMQC_AVGREADLENGTH	BAMQC_INSERTMEAN	BAMQC_INSERTSD	BAMQC_SOFTCLIPBASES	BAMQC_HARDCLIPBASES	BAMQC_MISMATCHBASES	run	project	groupID
PROJECT_SQUID_010312_Ly_R_PE_534_EX	0.052375	94.1136038186158	93.6821002386635	0.108830548926014	36	0.185202863961814	2929	64.98138424821	1.0428426352981	147.107928264221	300	118.312408846057	0	0	12012	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0312-BC
PROJECT_SQUID_010319_Ly_R_PE_530_EX	0.038311	94.2209809193182	93.761582835217	0.125290386573047	31	0.221868392889771	2081	78.3847980997625	1.04832713754647	145.559160041001	270.0625	127.326091567086	0	0	8008	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0319-BC
PROJECT_SQUID_010341_Ly_R_PE_525_EX	0.055754	94.2551207088281	93.7977544212074	0.048427018689242	19	0.215231194174409	3056	75.4062488790042	1.04718823482524	146.518467774162	268.722222222222	100.269528746582	0	0	14014	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0341-BC
PROJECT_SQUID_010343_Ly_R_PE_542_EX	0.035817	94.0251835720468	93.5114610380545	0.20660580171427	58	0.214981712594578	1989	75.4585811206969	1.05392294933183	148.023279983371	324.235294117647	142.215052323115	66066	0	34034	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0343-BC
PROJECT_SQUID_010343_Om_M_PE_409_EX	0.041387	89.0569502500785	84.8478990987508	0.0966487061154469	20	5.43890593664677	2238	67.7217483750936	1.11731894382635	138.181344619893	225.611111111111	102.308432849393	87087	0	46046	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0343-TS
PROJECT_SQUID_010356_Ly_R_PE_536_EX	0.038202	94.0003141196796	93.5710172242291	0.138736191822418	41	0.21464844772525	2157	73.3678864980891	1.05475106476722	142.637621832359	243.533333333333	100.491370552678	0	0	12012	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0356-BC
PROJECT_SQUID_010356_Ov_P_PE_393_EX	0.041182	86.48681462775	81.3025108056918	0.101986304696226	28	7.5809819824195	2401	63.1975134767617	1.13614903662117	143.136507847376	252.875	103.979490165128	189189	0	8008	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0356-TS
PROJECT_SQUID_010357_Ly_R_PE_482_EX	0.035858	94.149143845167	93.5885994757097	0.136650119917452	38	0.22867979251492	1967	69.7891683864131	1.07263599389934	146.384389810427	258.2	72.3364361853693	0	0	2002	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0357-BC
PROJECT_SQUID_010370_Ly_R_PE_550_EX	0.040254	94.2018184528246	93.680131167089	0.139116609529488	37	0.223580265315248	2188	74.6012818601878	1.05239932280536	144.712078059072	265.555555555556	120.222119531687	0	0	5005	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0370-BC
PROJECT_SQUID_010370_Ov_P_PE_371_EX	0.034228	86.3269837559892	81.7167231506369	0.122706556035994	32	7.40913871684001	2102	67.2636438003973	1.16222169774212	135.237308785705	137.181818181818	35.6595471898498	152152	0	7007	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180416
PROJECT_SQUID_010375_Ly_R_PE_494_EX	0.044333	94.0834141610087	93.5871698283446	0.203009045180791	63	0.250377822389642	2422	74.5110865495229	1.05434919992922	144.138240230161	312.176470588235	147.182254083008	0	0	34034	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0375-BC
PROJECT_SQUID_010375_Om_M_PE_349_EX	0.035713	85.6578836838126	81.2505250189007	0.0504018144653208	15	8.22949626186543	2165	67.2696217063814	1.20690471493391	135.600143833154	158.153846153846	42.2389651567696	214214	0	24024	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0375-TS
PROJECT_SQUID_010382_Fa_P_PE_365_EX	0.036633	89.4958097889881	86.0508284879753	0.0818933748259766	20	4.85081756885868	2041	71.0452324406955	1.15566835871404	139.959859691932	161.071428571429	44.7173093455101	216216	0	16016	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0382-TS
PROJECT_SQUID_010382_Ly_R_PE_526_EX	0.034834	94.5398174197623	94.163748062238	0.0861227536315094	22	0.183728541080554	1808	68.9671011081128	1.05686960428768	142.739463136159	356.538461538462	129.240750530292	36036	0	9009	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0382-BC
PROJECT_SQUID_010384_Ly_R_PE_522_EX	0.027806	94.1595339135438	93.7891102639718	0.107890383370496	21	0.222973458965691	1532	68.3989067107818	1.05957343478084	146.927010923535	248.666666666667	72.1079437756726	0	0	6006	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180501
PROJECT_SQUID_010384_Ov_P_PE_369_EX	0.041526	86.4422289649858	81.7511920242739	0.09150893416173	25	7.90348215575784	2310	60.2634494051919	1.17059092094965	139.151716068643	186.611111111111	61.5351199531968	77077	0	8008	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0384-TS
PROJECT_SQUID_010387_Ce_P_PE_388_EX	0.044931	90.08924795798	87.4652244552759	0.0912510293561238	25	3.99946584763304	2615	71.2915359106185	1.1543090172817	139.647388704976	193.066666666667	73.9066678693848	8008	0	23023	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0387-TS
PROJECT_SQUID_010387_Ly_R_PE_504_EX	0.02882	94.2956280360861	93.7716863289382	0.128383067314365	25	0.194309507286607	1551	69.4656488549618	1.06086039975015	146.415035325287	324.571428571429	144.967343261318	0	0	9009	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180501
PROJECT_SQUID_010396_Ly_R_PE_538_EX	0.035171	94.0718205339626	93.5657217594041	0.127946319410878	32	0.213243865684797	1965	65.4601802621478	1.05171975332188	147.611648431361	307.944444444444	114.216885413586	0	0	19019	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180501
PROJECT_SQUID_010396_Ov_P_PE_398_EX	0.053743	87.67281320358	83.3931860893512	0.128388813426865	58	6.14963809240273	3251	67.0524533427609	1.13240560482611	141.06371238168	163.785714285714	54.900791786417	52052	0	16016	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0396-TS
PROJECT_SQUID_010399_Ly_R_PE_530_EX	0.037186	94.2559027591029	93.8202549346528	0.155972677889528	31	0.204377991717313	2002	78.0643252837089	1.05751010802003	145.509129814551	238.157894736842	107.653568722666	0	0	16016	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180501
PROJECT_SQUID_010399_Ut_P_PE_386_EX	0.043251	86.3540727382026	81.7877043305357	0.0624263022820282	20	7.64144181637419	2570	78.6895100691314	1.16316297611261	145.289592760181	218.588235294118	57.6164384463215	226226	0	14014	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0399-TS
PROJECT_SQUID_010405_Ly_R_PE_526_EX	0.047352	94.2431153911134	93.7489440783916	0.120375063355297	43	0.185842203074844	2581	73.9884270991722	1.05691345743924	144.813696051629	320.227272727273	128.943585909139	0	0	9009	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180501
PROJECT_SQUID_010406_Ly_R_PE_529_EX	0.02859	94.0748513466247	93.5536901014341	0.237845400489682	52	0.160895417978314	1580	56.0195872682756	1.05021672068414	145.259629684711	290.8	97.6542881802945	0	0	20020	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180501
PROJECT_SQUID_010406_Om_M_PE_382_EX	0.048902	82.2195411230625	74.1830599975461	0.204490613880823	71	11.4637438141589	2989	61.4085313484111	1.16185522323364	146.065784564877	197.5625	77.7865418549379	372372	0	30030	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0406-TS
PROJECT_SQUID_010418_Ly_R_PE_526_EX	0.03404	94.286133960047	93.7544065804935	0.279083431257344	69	0.188014101057579	1786	76.4571092831962	1.045749291277	150.017448200654	274	98.2973804330512	2002	0	8008	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180501
PROJECT_SQUID_010418_So_M_PE_402_EX	0.054603	88.9877845539622	84.7792245847298	0.141017892789773	51	5.6571983224365	2847	60.4966760068128	1.12438098764288	146.28732249434	225.318181818182	65.7912583055035	17017	0	17017	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0418-TS
PROJECT_SQUID_010430_Ly_R_PE_523_EX	0.020375	94.4539877300614	94.0662576687117	0.098159509202454	9	0.30920245398773	1047	83.519018404908	1.05765320142897	146.418030657314	284.75	108.791945933511	0	0	0	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180501
PROJECT_SQUID_010430_Ov_P_PE_407_EX	0.051729	87.6568269249357	83.3111020897369	0.0927912776199037	33	5.77432388022193	3350	69.6630516731427	1.14926621549692	140.070240825688	219.5	106.458460660268	241241	0	17017	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0430-TS
PROJECT_SQUID_010433_Ly_R_PE_516_EX	0.039712	94.1050564061241	93.7449637389202	0.153605962933118	33	0.211522965350524	2196	78.1401087832393	1.05104767261988	146.248695512563	313.952380952381	166.143505437597	132132	0	18018	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0433-BC
PROJECT_SQUID_010433_Ov_P_PE_395_EX	0.050962	81.5980534515914	73.0544327145716	0.105961304501393	42	11.7303088575802	3346	64.8188846591578	1.1683947287083	137.401596767988	238.904761904762	96.3984315036914	164164	0	38038	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0433-TS
PROJECT_SQUID_010436_Ly_R_PE_518_EX	0.035777	94.057634793303	93.5097967968248	0.173295692763507	35	0.243172988232663	1977	78.3408334963804	1.06011152767714	145.609194377582	276.3125	104.816934909155	0	0	12012	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0436-BC
PROJECT_SQUID_010436_Om_M_PE_435_EX	0.040794	90.1137422169927	86.6083247536402	0.0980536353385302	29	4.11335000245134	2315	58.8910133843212	1.08280067159562	147.041701803542	261.434782608696	94.0840632842947	264264	0	25025	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0436-TS
PROJECT_SQUID_010438_Ov_P_PE_307_EX	0.051339	73.6321315179493	69.5767350357428	0.190888018855061	64	17.8714038060734	4264	35.096125752352	1.43866793529972	132.373922014708	132.384615384615	36.045992973803	612612	0	42042	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180423
PROJECT_SQUID_010490_Ov_P_PE_412_EX	0.042793	83.4178487135746	75.2810039025074	0.130862524244619	31	10.3918865234968	2593	58.4791905218143	1.12026488403477	144.890803148724	198.5625	60.0520282234497	78078	0	7007	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0490-TS
PROJECT_SQUID_010500_So_P_PE_414_EX	0.042636	81.7665822309785	72.7999812365137	0.100853738624636	28	12.2150295524909	2523	53.9989680082559	1.1418230650814	137.36400665481	219.882352941176	112.408855812395	155155	0	11011	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-01-0500-TS
PROJECT_SQUID_010507_Br_P_PE_391_EX	0.049826	82.4469152651226	74.3166218440172	0.102356199574519	25	11.7609280295428	2835	60.2697386906434	1.14697752338406	141.280379746835	189.95652173913	72.7147364173833	158158	0	36036	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180423
PROJECT_SQUID_010545_Br_P_PE_311_EX	0.047872	75.7854278074866	70.9872159090909	0.0564004010695187	19	17.2710561497326	3297	48.0928308823529	1.38841899804816	127.801323042999	142.222222222222	55.291706787783	362362	0	22022	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180423
PROJECT_SQUID_010550_Pa_P_PE_375_EX	0.05183	82.4657534246575	75.6067914335327	0.0733166120007718	28	11.1132548716959	3290	56.0081034150106	1.18275404029223	138.66737635113	168.25	60.2726098655102	444444	0	28028	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180423
PROJECT_SQUID_050003_Cr_P_PE_327_EX	0.048135	80.8663134933001	77.716838059624	0.0747896540978498	24	10.0488210242028	4337	39.5117897579724	1.35676938092582	131.38366088632	126.55	40.7093048331705	288288	0	16016	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	180416
PROJECT_SQUID_050003_Ly_R_PE_515_EX	0.032726	94.0200452239809	93.567805414655	0.0611134877467457	11	0.330012833832427	1829	67.2920613579417	1.06052667861575	143.01394260457	287.444444444444	152.60596399523	0	0	8008	180507_M00753_0046_000000000-D3T43	PROJECT_SQUID	PROJECT_SQUID-05-0003-BC
